text_es,label
Según la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la encuesta sobre la base de la información sobre la base de la información sobre la base de la encuesta sobre la base de la base de la información sobre la base de la encuesta sobre la base de la base de la base de la base de la encuesta sobre la base de la base de la base de la base de la encuesta sobre la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la información de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de la base de los datos de la base de datos de los datos de la base de,1
"WASHINGTON/SEATTLE (Reuters) - Las compañías estadounidenses firmaron acuerdos comerciales con Vietnam por valor de más de $8 mil millones el miércoles, incluyendo proyectos de energía y motores de reacción de General Electric Co (GE.N) y tecnología de generadores diesel de Caterpillar (CAT.N), el Departamento de Comercio. Los 13 acuerdos se anunciaron como primer ministro vietnamita Nguyen Xuan Phuc se reunió con el presidente estadounidense Donald Trump como parte de un viaje de tres días centrado en el comercio a los Estados Unidos. El secretario de comercio de EE.UU., Wilbur Ross, que se comprometió a reducir los déficits comerciales de EE.UU., dijo que las transacciones incluirían $3.4 mil millones en EE.UU. produjeron contenido que apoyaría 23.000 empleos. Pero la administración de Trump también firmó un acuerdo de EE.UU. con EE.UU., EE.UU., EE.UU. y EE., EE.UU., EE.UU., EE., EE., EE., EE.UU. y EE., EE., EE.UU., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE.UU., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE., EE.,",1
"WASHINGTON (Reuters) - La líder demócrata de la Cámara de Representantes, Nancy Pelosi, expresó su preocupación el miércoles por la declaración del presidente republicano Donald Trump sobre la ley de sanciones en Rusia, diciendo que plantea preocupaciones acerca de si tiene intención de seguirla. “La declaración de la firma del presidente Trump plantea serias dudas acerca de si su administración tiene intención de seguir la ley, o si continuará permitiendo y recompensando la agresión de Vladimir Putin”, dijo. “El Congreso Republicano no debe permitir que la Casa Blanca Trump se aleje de su deber de imponer estas sanciones por el ataque descarado de Rusia a nuestra democracia”.",1
"El rey Bhumibol ha estado aquí desde las 6 de la tarde, y yo he podido pagar respetos a las 7 de la mañana, Tossapon Thongmak, 33, un residente de Bangkok. Hemos estado lloviendo en la última noche, pero esto es un deber - debemos pagar nuestros respetos a padre, dijo. El rey Bhumibol murió el pasado octubre a los 88 años y su cuerpo se ha puesto en estado en una sala de oro en el palacio de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena de la gehena.",1
"El nuevo plan, aprobado por el juez de distrito de EE.UU. Dan Aaron Polster, también reduce la mitad del tamaño de una “zona de eventos”, donde se limitarán las manifestaciones y la movilidad y se dará a los manifestantes más tiempo para demostrar. El acuerdo entre la ciudad de Cleveland y la Unión de Libertades Civiles de EE.UU. resuelve las semanas de disputas sobre las reglas de lo que se espera que sean protestas animadas cuando Donald Trump se convierta en el candidato oficial del Partido Republicano a la presidencia en la convención del 18 al 21 de julio. Los eventos de campaña de Trump han provocado manifestaciones escandalosas, con algunos resultando en enfrentamientos entre sus partidarios y oponentes. “Este acuerdo es una mejora significativa de lo que la ciudad había ofrecido previamente”, dijo Christine Link, directora ejecutiva de la ACLU de Ohio, en una declaración de que “los eventos de Trump han llevado a cabo unas protestas más ruidosas a la zona de trabajo de la agencia de la UE”; y el informe de la Agencia de EE.UU. pide a otros miles de manifestantes, llamando a las reglas demasiado restrictivas.",1
"El presidente de EE.UU. Donald Trump ha facturado su decisión de volver a abrir tierras federales a nuevos contratos de arrendamiento de carbón como una victoria para los mineros que buscan expandir la producción. Sin embargo, una revisión de los archivos de la compañía muestra que los mineros de carbón con más que ganar ya tienen suficientes contratos de arrendamiento para durar más de una década. Trump firmará un decreto el martes para revertir el costo social de no tener un trabajo, dijo el secretario de Interior de Trump, Ryan Zinke, en una orden ejecutiva de barrer las regulaciones verdes que su administración dice que han obstaculizado los depósitos de carbón por debajo de las tierras federales, como Peabody Energy, Archman, y Cloud Peak, tienen suficiente carbón en el terreno de los contratos existentes para durar un promedio de más de 17 años en el mercado, dijo que las empresas se han centrado en los yacimientos de carbón por debajo de las tierras federales, como Peabody Energy, y Peake Peak, tienen suficiente demanda de energía en las tierras de la industria del carbón en los niveles más bajos de la UE.",1
"WASHINGTON (Reuters) - Los republicanos de la Cámara de Representantes de EE.UU. dieron a conocer legislación largamente retrasada el jueves para ofrecer recortes tributarios profundos que el presidente Donald Trump ha prometido, iniciando una carrera frenética en el Congreso para darle su primera gran victoria legislativa. El proyecto de ley de 429 páginas, que representaría la mayor revisión del sistema tributario de EE.UU. desde la década de 1980, pidió reducir la tasa de impuestos corporativos a un 20 por ciento, reducir las tasas de impuestos a individuos y familias y poner fin a ciertas exenciones fiscales para empresas y particulares. La aprobación del Congreso de esta legislación que afectaría a casi todas las empresas y familias de EE.UU. estaba lejos de ser cierta, y algunos grupos empresariales salieron rápidamente contra ella.",1
"WASHINGTON (Reuters) - El senador Bernie Sanders, un ex candidato presidencial demócrata, dijo el jueves que ayudará a reconstruir el apoyo del partido fuera de Washington y elaborar un nuevo mensaje económico para todos los estadounidenses. Sanders, que se convertirá en presidente de alcance del equipo de liderazgo de los demócratas del Senado, tratará de involucrar a los estadounidenses que se sienten desconectados del proceso político. Sanders es un independiente de Vermont pero tiende a votar con los demócratas. “La acción real para transformar a Estados Unidos no tendrá lugar en Capitol Hill, será en los Estados Unidos de base entre millones de personas económicamente y jóvenes que luchan contra ella”, dijo Sanders en un desayuno organizado por Christian Science Monitor. El demócrata Charles Schumer de Nueva York, eligió a un nuevo líder de la minoría del Senado el miércoles, dijo que Sanders se unirá a su equipo de liderazgo de 10 miembros, y dijo que la mayoría de los votantes de su partido en la lucha primaria con el candidato demócrata Hillary Clinton, se están reagrupando después de la mala victoria de Donald Trump, y que los demócratas no tienen un papel más importante, dijo que el de EE.UU.",1
"WASHINGTON (Reuters) - El presidente de EE.UU. Donald Trump anunció el sábado que no asistiría a la cena anual de la Asociación de Corresponsales de la Casa Blanca, un evento de alto perfil que atrae a celebridades, políticos y periodistas. “No asistiré a la cena de la Asociación de Corresponsales de la Casa Blanca este año. Por favor, deseen a todos bien y tengan una gran velada!”, escribió Trump en Twitter. En el camino de la campaña y en la Casa Blanca, Trump ha tenido una tensa relación con la prensa, llamando a los periodistas “el enemigo de la gente” y criticando con frecuencia a los medios de comunicación cuya cobertura no le gusta. El grupo de reporteros dijo que seguiría adelante con su cena del 29 de abril a pesar de la ausencia de Trump. El evento de Washington típicamente atrae a estrellas de cine, políticos y líderes de negocios de la prensa a escuchar un discurso humor del presidente de la sesión. La cena “ha sido y seguirá siendo una celebración de la Primera Enmienda y el importante papel desempeñado por una prensa independiente en una república saludable”, dijo Jeff Mason, un corresponsal de la Casa Blanca de la cual se ha puesto en libertad de prensa.",1
"WASHINGTON/NEW YORK (Reuters) - El comité de energía de la Cámara de Representantes de EE.UU. dijo que quiere que la Agencia Federal de Gestión de Emergencias (FEMA) explique cómo está supervisando los contratos para reconstruir la red eléctrica de Puerto Rico después de que el huracán María lo devastó. En una carta a FEMA, el comité planteó preguntas sobre los contratos entre la Autoridad de Energía Eléctrica de Puerto Rico (PREPA) y dos empresas: Whitefish Energy Holdings y Cobra Acquisitions LLC, una filial de Mammoth Energy Services Inc. Seis semanas después del huracán, dos tercios de sus residentes siguen sin electricidad. Washington se está preparando para gastar miles de millones de dólares en ayuda para el territorio, hogar de 3.4 millones de estadounidenses, con asistencia para la red considerada una de las piezas más costosas y complejas de la ayuda. El comité de Energía y Comercio de la Casa -uno de varios paneles de legisladores que mantienen una estrecha relación con los proyectos de Puerto Rico - dijo en su carta que “el liderazgo federal y la coordinación estratégica de EE.UU.",1
"El gobernador de la ciudad de Nueva Jersey, Chris Christie, demandó el lunes a Atlantic City, un centro de apuestas con trampa de efectivo, tratando de congelar el gasto de la ciudad hasta que remita los millones de dólares que debe a su distrito escolar. En la acción civil, el comisionado de Educación Estatal, David Hespe, dijo que Atlantic City debía al distrito $82 millones de ingresos fiscales recaudados para el año escolar. La ciudad ya pagó $48 millones de eso, pero todavía debe remitir los $34 millones restantes para el 15 de julio, documentos judiciales mostraron. Eso podría ser imposible. A partir del 1 de abril, la ciudad tenía sólo $8 millones de dinero en efectivo disponible para las operaciones. El segundo trimestre recaudaciones de impuestos que comienzan en mayo no proporcionarán lo suficiente para financiar desembolsos necesarios, dijo la demanda. Christie está tratando de impedir que la ciudad haga su nómina de $3,2 millones de dólares el viernes, dijo en una conferencia de prensa televisada. El estado demandó “para proteger las colecciones de impuestos de propiedad que pertenecen correctamente al distrito de Atlantic City School District y los líderes de la ley más reciente, ya han hecho que los funcionarios de la ley.",1
"WASHINGTON (Reuters) - Kamala Harris, Fiscal General de California, dijo que no está interesada en ser nominada para la vacante en la Corte Suprema, informó el martes el periódico San José Mercury News. “No deseo ser considerada. Estoy postulando para el Senado de los Estados Unidos”, dijo Harris, quien se está postulando para reemplazar a la senadora demócrata saliente Barbara Boxer en California.",1
"WASHINGTON (Reuters) - El presidente electo Donald Trump calificó la controversia sobre el hackeo ruso durante la campaña presidencial de 2016 como una “caza de brujas política” el viernes en una entrevista horas antes de recibir un informe de inteligencia estadounidense sobre el tema. “China, relativamente recientemente, hackeó 20 millones de nombres gubernamentales”, dijo Trump al New York Times, refiriéndose a la brecha de la Oficina de Gestión de Personal en 2014 y 2015. “¿Cómo es que nadie siquiera habla de eso? Esta es una caza de brujas políticas”. Dijo que los hackers se han infiltrado en la Casa Blanca y el Congreso. “Somos como la capital del mundo que hackea”, dijo Trump.",1
"BRUSELAS (Reuters) - El presidente estadounidense Donald Trump se estrechó hacia el frente del escenario mundial en Bruselas el jueves, dejando a un lado al líder del futuro miembro de la OTAN, Montenegro, en una cumbre de la OTAN. El video del incidente se volvió viral y llegó cuando Trump envió un duro mensaje a los aliados de la OTAN para aumentar dramáticamente su gasto de defensa para aliviar la carga financiera a los Estados Unidos. El portavoz de la Casa Blanca, Sean Spicer, preguntó acerca de que Trump pasara de Markovic, dijo que no había visto el video, pero asumió que el presidente de los Estados Unidos se estaba moviendo a su lugar designado. La misión de la OTAN de Montenegro, que se une a la alianza militar occidental contra la dura oposición de Rusia, no respondió de inmediato a una petición de comentarios. El pequeño país balcánico se convertirá formalmente en el 29o estado de la OTAN en junio, pero Markovic se unió a la cumbre de Bruselas primero, y una apertura ceremonial de la sede de la alianza.",1
En el caso de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación de la investigación,1
"Seoul (Reuters) - Corea del Sur se preparó para una posible nueva prueba de misiles por Corea del Norte, ya que marcó su aniversario de fundación el sábado, pocos días después de su sexta y más grande prueba nuclear sacudió los mercados financieros mundiales y aumentó aún más las tensiones en la región. Durante la semana, funcionarios surcoreanos han advertido al Norte que podría lanzar otro misil balístico intercontinental, desafiando las sanciones de las Naciones Unidas y en medio de un creciente enfrentamiento con los Estados Unidos. Pyongyang marca su aniversario de fundación cada año con una gran exhibición de exhibición de armas y hardware militar. El año pasado, Corea del Norte llevó a cabo su quinta prueba nuclear en el 9 de septiembre. Los expertos creen que el régimen aislado está cerca de su objetivo de desarrollar un arma nuclear poderosa capaz de llegar a los Estados Unidos, pero el caso de EE.UU. dijo que EE.UU. no tenía más de EE.UU., dijo que EE.UU. había prometido impedir su sexto ensayo nuclear el domingo.",1
"BERLIN (Reuters) - Al menos 65 trabajadores de medios de comunicación de todo el mundo han sido asesinados haciendo su trabajo este año, según la organización de libertad de medios Reporteros sin Fronteras. Entre los muertos había 50 periodistas profesionales, siete periodistas ciudadanos y ocho trabajadores de medios de comunicación de todo el mundo. Los cinco países más peligrosos fueron Siria, México, Afganistán, Irak y Filipinas. De los muertos, 35 murieron en regiones donde el conflicto armado está en curso mientras 30 fueron asesinados fuera de esas zonas. Treinta y nueve de los muertos fueron atacados por su trabajo periodístico, como informar sobre corrupción política o crimen organizado, mientras que los otros 26 fueron asesinados mientras trabajaban debido a bombardeos y ataques con bombas, por ejemplo. Es alarmante que tantos periodistas fueran asesinados fuera de zonas de guerra, dijo Katja Gloger, miembro de la junta directiva de Reporteros sin Fronteras. En demasiados países los perpetradores pueden asumir que se librarán de la impunidad si vuelven a la violencia contra los profesionales de los medios, agregó.",1
"MOSCOW (Reuters) - Las acusaciones estadounidenses de que Rusia está rompiendo su Tratado de Fuerzas Nucleares de la Guerra Fría con Washington carecen de pruebas y son especulativas, dijo la portavoz del Ministerio de Relaciones Exteriores de Rusia, Maria Zakharova, el jueves.",1
"WASHINGTON (Reuters) - El presidente Barack Obama se encuentra en excelente estado de salud gracias al ejercicio diario y a una buena dieta, haciendo que su nivel de colesterol sea más bajo que hace un año y medio, dijo su médico el martes. Obama, de 54 años, ex fumador, continúa usando goma de mascar de nicotina de vez en cuando y toma medicamentos para síntomas ocasionales de reflujo ácido, dijo el médico del presidente, Ronny Jackson, en un memorando publicado por la Casa Blanca. Los resultados del examen físico de Obama el mes pasado mostraron que su nivel total de colesterol cayó a 188 desde mayo de 2014. Su peso bajó a 175 libras (79 kg) desde 180 durante ese período. Obama tiene 6 pies (1-1/2 pulgadas (1.87 metros) de altura. “La salud general del presidente sigue siendo excelente y se mejora desde su última evaluación formal”, escribió Jackson. La última evaluación de Obama fue publicada en junio de 2014. “Su adhesión a una dieta saludable y un programa de ejercicio consistente ha resultado en una masa corporal magra mejorada y un nivel de colesterol inferior. Todos los datos clínicos indican que el presidente es actualmente muy saludable y que seguirá así por la duración de su presidencia”.",1
"(Esta versión de la historia corrige la cifra para el salario mínimo actual a $7,25 desde $15 en el párrafo dos) WASHINGTON (Reuters) - Donald Trump, el presunto candidato presidencial republicano, dijo el miércoles que estaba “abierto a hacer algo” con el salario mínimo del país, pero agregó que cualquier aumento tendría que pesarse en contra de una posible pérdida de competitividad. “Estoy abierto a hacer algo con él”, dijo Trump en una entrevista con CNN, agregando que no le gustaba el nivel actual de $7,25 por hora. “Quiero decir que tienes algo con lo que puedas vivir”. “Pero lo que realmente me gusta es recuperar nuestros trabajos, así que están ganando mucho más que los 15 dólares” por hora, agregó.",1
"WASHINGTON (Reuters) - El presidente estadounidense Donald Trump y los líderes del Congreso acordaron el miércoles aprobar una prórroga del límite de la deuda hasta el 15 de diciembre, así como un proyecto de ley de financiamiento del gobierno que cubre el mismo período y ayuda en casos de desastre para las víctimas del huracán Harvey, dijo el líder del Senado Demócrata Chuck Schumer y la líder de la Cámara Nancy Pelosi. “Ambas partes tienen toda la intención de evitar el incumplimiento en diciembre y esperan trabajar juntas en los muchos temas que tenemos ante nosotros”, dijeron Schumer y Pelosi en una declaración. “Como líderes demócratas, también dejamos claro que creemos firmemente que la Ley DREAM debe venir al suelo y pasar tan pronto como sea posible y no descansaremos hasta que lo hagamos”.",1
"La campaña presidencial de la demócrata Hillary Clinton está enfocando un esfuerzo para ganar a los votantes de los Estados Unidos en tres estados donde cree que el pequeño pero rápidamente creciente grupo de los Estados Unidos podría marcar la diferencia en su carrera contra el republicano Donald Trump. El empuje en Nevada, Virginia y Pennsylvania sigue un esfuerzo nacional más amplio de la campaña de Clinton para cortejar a las minorías que son críticos para sus posibilidades de ganar la Casa Blanca en las elecciones del 8 de noviembre. El secretario Clinton entiende la importancia de la comunidad AAPI y ha lanzado un programa que refleja que, alcanzando a los votantes de la AAPI de maneras sin precedentes, según el Censo de EE.UU., debido en gran medida a la migración de la campaña de Clinton para liderar a los votantes de los Estados Unidos en las elecciones de Asia y las islas del Pacífico (AAPI).",1
"La ciudad de Frida (Reuters) - Para un país que todavía está de luto y cuenta sus muertos a partir del devastador terremoto del martes, Frida el perro de rescate de la Marina ha surgido como una fuente de inspiración y orgullo en la búsqueda de sobrevivientes. Conocida por sus gafas y botas de perrito hechas a medida, la Labrador amarilla de 7 años se ha convertido en una estrella de las redes sociales, apareciendo en el tatuaje de un hombre y la imagen no oficial de una nota de 500 pesos. Algunos artículos han exagerado sus hazañas. En su carrera, Frida ha localizado a 12 personas vivas bajo los escombros más de 40 muertos, más que cualquier otro perro de rescate mexicano, dijo la Marina. Ella ha puesto su nariz en trabajar en desastres como un terremoto en Ecuador el año pasado, otro en el sur de México hace dos semanas, un deslizamiento en Guatemala en 2015 y una explosión de gas de la Ciudad de México en 2013. Sus créditos para el desastre más reciente no han sido contados todavía con un perro de compañía, dijo que el capitán de la Marina de EE.UU. tiene más de 18 años para salvar vidas.",1
